compound_id,base_rdkit_smiles,DILIst_Classification,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CID5284583,CC[C@H](C(N)=O)N1CCCC1=O,1,12.313039965986391,-4.18101851851852,12.313039965986391,0.8008101851851852,0.6410492145588488,170.21200000000013,156.1,170.105527688,68,0,0.23971775495040148,-0.3678820428687549,0.3678820428687549,0.23971775495040148,2.25,3.0833333333333335,3.5833333333333335,3.92332091742786,626.9265389921898,21.309401076758505,19.710923771927643,5.710923771927642,11.130768281804421,9.697102672463696,2.802675481463779,1.781125522066903,1.781125522066903,1.0848131052421945,1.0848131052421945,0.606451798517356,0.606451798517356,-1.06,101288.87556570301,1.7377895947869104,3.559264205416041,1.571153344803631,91.49648350920621,10.61962670657675,6.017892468349645,2.8236841566564013,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,6.851892117295679,12.745849802658759,27.94812870351774,1.3707585561702202,28.86186119884268,11.814359458703011,0.0,4.899909730850477,5.719716975726273,31.988559289633464,6.496859684315945,0.0,0.0,0.0,5.719716975726273,0.0,0.0,0.0,29.229021342219077,9.589074368143644,0.0,42.41976949532648,0.0,2.8236841566564013,0.0,0.0,63.400000000000006,60.919405139229156,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.27278683069904,104.05548422146637,0.0,23.680703420256986,0.0,-0.9549674036281175,-4.53224537037037,-4.18101851851852,-11.510815381708241,-7.72380763416478,0.0,0.75,12,2,4,0,1,1,0,0,0,2,1,4,4,0,1,1,1,-0.12729999999999997,44.22040000000001,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CID5245,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,0,12.732679831191737,-5.937547674162258,12.732679831191737,0.9441914420089021,0.4696303686981007,283.1129999999998,272.025,283.0010749520003,96,0,0.3692984495970306,-0.3672694624845192,0.3692984495970306,0.3672694624845192,1.411764705882353,2.0588235294117645,2.588235294117647,4.198518204167424,797.9958255503346,22.12939203306742,18.69937881974692,9.488233201746747,12.801206984513485,8.735237903561496,6.779313872262759,2.688589405831094,6.2908236790114085,1.4972599831513262,4.675394728132973,0.7391710225904957,2.4366390990930586,-0.5900000000000002,557498.5460593895,5.186755634605831,4.587687189215127,2.996590194882371,112.16601171539457,24.69157778718313,0.0,0.0,7.155998286163171,5.083227620067512,15.19152465357577,14.114075090809866,0.0,0.0,0.0,6.042418707663295,11.60587019936029,21.46023243529934,5.483034224680881,42.04622569406713,15.19152465357577,7.155998286163171,4.983978520947208,0.0,11.456152521396891,0.0,29.994079328653108,0.0,0.0,0.0,0.0,0.0,15.19152465357577,41.91478221436101,15.503021471192039,0.0,13.788002828718314,24.430627836956113,0.0,0.0,0.0,148.18,56.641756503625764,9.130096569862658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.67555630813034,15.380549623184491,106.38720479549845,0.0,17.634098481985387,-0.33551107016881065,-1.3848148148148145,0.0,-2.3101527462836984,-6.171284853447553,0.0,-11.875095348324514,0.2857142857142857,17,5,8,0,0,0,0,1,1,8,5,10,9,0,0,0,1,-0.3744000000000002,56.979000000000035,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CID5745,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,0,15.305559602718239,-5.769040769085415,15.305559602718239,2.350095982173852,0.7288385619310164,402.4869999999996,372.2470000000002,402.20423868000086,158,0,0.3025656724941941,-0.4577419250897017,0.4577419250897017,0.3025656724941941,1.4137931034482758,2.2758620689655173,3.0,2.5766450058272503,1974.8538152546075,47.37831517751085,43.94948974278318,13.949489742783179,25.43528094221026,22.587117307087382,7.678869016623521,6.160140277340888,6.160140277340888,4.515465544619742,4.515465544619742,3.1493569175418017,3.1493569175418017,-1.82,175974578581.66428,5.143803504740018,6.592039177891436,2.781689026590061,212.84470254329324,9.84567114490726,11.384295757348628,12.342230189281228,7.214444603597573,0.0,5.9693052879518484,19.178148736287287,0.0,0.0,0.0,19.276888764660626,55.119602092805394,66.54641253514009,4.1122756685106605,68.77581801013098,23.319040127046666,1.4311996572326342,0.0,28.51185399488279,70.76720147217637,6.558985242916288,11.625176276104833,0.0,0.0,0.0,0.0,0.0,0.0,42.01908402928649,23.915011690087333,28.51185399488279,104.91814879012895,11.625176276104833,0.0,0.0,0.0,97.74000000000001,140.78225711312697,18.495887220726125,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,37.07092211765836,262.93028298739125,0.0,55.45384423024928,4.146936346865549,-19.07936790389389,-29.20469539958709,-2.350095982173852,-36.254002526696425,-19.392901752154902,0.0,0.7391304347826086,29,1,6,4,0,4,0,0,0,6,1,6,7,3,0,3,4,2.560600000000001,103.68980000000006,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID61278,C=CCOC=O,1,9.962489134542706,-2.8634259259259256,9.962489134542706,1.0943518518518516,0.281132521941905,86.08999999999997,80.042,86.036779432,34,0,0.29289280846413684,-0.4636796167038315,0.4636796167038315,0.29289280846413684,2.5,3.3333333333333335,3.8333333333333335,4.618940906935697,217.58797503894246,9.939157588755425,8.816496580927726,2.8164965809277263,5.270561494933412,4.112372435695795,1.1123724356957947,0.41245747856526493,0.41245747856526493,0.14372873928263244,0.14372873928263244,0.04634885148732478,0.04634885148732478,-0.79,213.45542836188417,0.8858300949406248,4.21,3.21,44.849364669392656,4.736862953800049,6.558985242916288,1.3707585561702202,0.0,6.448272503918149,0.0,4.794537184071822,0.0,0.0,0.0,12.583110708037434,0.0,0.0,6.853792780851101,17.755951474893187,6.448272503918149,0.0,0.0,0.0,0.0,6.558985242916288,12.583110708037434,0.0,0.0,0.0,0.0,0.0,0.0,13.007257746834437,9.53140013787187,0.0,8.224551337021321,12.583110708037434,0.0,0.0,0.0,26.3,25.59036845487187,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,8.224551337021321,43.488575680272106,0.0,9.962489134542706,0.0,0.0,0.0,-1.0943518518518516,-1.6472222222222224,-3.9594907407407405,0.0,0.25,6,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0.3454,22.212999999999994,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID439302,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,0,16.534135910380044,-6.884478044411884,16.534135910380044,1.4684468321829054,0.06710971949761857,1007.207000000002,940.6789999999995,1006.4364575520019,382,0,0.29309207049654,-0.5079666451556014,0.5079666451556014,0.29309207049654,0.9420289855072463,1.6376811594202898,2.318840579710145,3.4245141258640883,4864.5166788349015,108.86447815005877,98.58203921249357,34.21503237434902,58.910489556278215,48.58659967562651,18.619977366924317,10.81208833412354,12.553669957920741,6.211283611611792,7.597981942678786,3.620365807783334,4.805438844159607,-6.150000000000001,6.23957413970406e+45,14.04226730838559,27.746678741016556,18.698688495776516,500.7937625311607,70.05627929788142,50.69844326838781,18.353947018266606,64.97897702286656,1.4311996572326342,0.0,52.73990902479004,0.0,0.0,0.0,67.45312673861213,54.92790388306725,79.99993127940297,38.07829684037806,147.5642761993311,86.56677297564002,1.4311996572326342,42.06860320386911,34.666783273631246,126.53410742661491,24.403633138932207,29.733126322350174,0.0,5.749511833283905,60.04756137592372,0.0,5.749511833283905,21.587795952773444,148.96566748778628,59.112833926119414,11.787915370726157,146.11942207869618,24.16967483065318,21.177631174923004,0.0,0.0,399.5299999999999,349.72253817432164,42.64537827981296,33.561760288502754,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,67.67952909714103,571.4464383502271,0.0,165.8732521087751,-13.428287952070358,-21.232644408719423,-58.44699788126645,-60.8265848420163,-47.77408777277394,-32.65061699434428,-3.9604706078115823,0.6046511627906976,69,16,24,0,2,2,1,0,1,15,12,26,23,0,2,2,3,-3.6086000000000125,254.37529999999958,0,0,0,0,0,0,0,1,0,0,11,11,0,0,0,1,7,4,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CID5484727,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,1,15.154368454458863,-5.639236649134967,15.154368454458863,1.3077957960082778,0.5851031637925748,430.54499999999956,396.2730000000002,430.24677218800093,170,0,0.32594015453854097,-0.4797118379349922,0.4797118379349922,0.32594015453854097,1.4838709677419355,2.2903225806451615,3.032258064516129,2.760676725815834,2143.7328543251074,52.265066523458984,48.93566864331923,14.935668643319232,28.216043585506018,24.69824074610531,7.842778860141485,5.175832453270819,5.175832453270819,3.3239227347837876,3.3239227347837876,2.1146123628535367,2.1146123628535367,-2.41,2552110490521.56,5.216593395893796,10.754075842651565,5.641737617465946,231.6044639032942,14.745580875757739,13.447627015027491,0.0,5.907179729351506,1.4311996572326342,11.938610575903697,14.898887721432018,4.794537184071822,0.0,0.0,42.95794334097523,57.025817918298316,34.803822147924265,27.65522182913835,69.50539857289802,17.845790305255203,1.4311996572326342,10.20972308413885,5.893957685363079,82.38582841729558,6.558985242916288,35.77554503001347,0.0,0.0,5.309813353288375,0.0,0.0,0.0,58.485063343527756,25.493399407344892,5.893957685363079,101.36905893171156,30.212093538316473,1.4118420783282006,1.4311996572326342,0.0,95.94000000000001,158.66982976498252,10.959832924313863,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,45.33655697683768,287.58153198055646,0.0,41.10907924505473,1.6794297883802822,-1.934917425493292,-15.037978226482515,-29.382126803497826,-34.31288763237954,-13.952130926138338,0.0,0.625,31,2,7,1,1,2,1,0,1,6,2,7,11,1,1,2,3,2.7733000000000008,116.41450000000007,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID7699,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,1,13.270915501183962,-4.899958962175403,13.270915501183962,0.8364027868200745,0.09628584931126413,603.7500000000023,550.3260000000002,603.3618615160013,244,0,0.33770427960538457,-0.45964186517687783,0.45964186517687783,0.33770427960538457,0.6666666666666666,1.0714285714285714,1.4761904761904763,3.5345435327370454,2865.9552275259666,77.18986996538248,72.93794479060244,19.93794479060245,40.54520612813529,35.931034240870474,9.48382064537052,4.842409107312265,4.842409107312265,2.4882906983752413,2.4882906983752413,1.2521729033931837,1.2521729033931837,-1.87,7.276015494282355e+22,7.084507259024641,30.58331389381415,24.703005468245458,325.55834358486993,52.67844289128887,6.558985242916288,1.4118420783282006,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,13.224817018625059,30.54259973198256,31.559025423414074,176.00881853659322,124.85445372125182,11.65669156263541,0.0,0.0,0.0,19.597741919954437,136.90635986898013,29.733126322350174,0.0,0.0,5.309813353288375,5.687386274683562,0.0,0.0,137.5658518036436,47.36862953800049,0.0,101.23517551657466,24.16967483065318,1.4118420783282006,0.0,0.0,121.40000000000003,197.8939196739202,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.36862953800049,72.69128699917968,455.6577599006673,0.0,13.270915501183962,-0.8364027868200745,-3.4101316688982286,-2.5018441863827805,-6.9708068955067,-8.458066307824694,-93.55787103288658,-3.7768858568657215,0.7666666666666667,42,1,12,0,0,0,1,0,1,12,1,12,34,0,0,0,1,2.8346000000000036,158.55019999999968,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID2447,CC(C)C(Br)C(=O)NC(N)=O,1,11.920555555555554,-3.7236630763416487,11.920555555555554,0.7040844671201816,0.6725354015174342,223.0700000000001,211.982,222.000389692,64,0,0.3183494728796914,-0.35130095993102906,0.35130095993102906,0.3183494728796914,1.9090909090909092,2.5454545454545454,3.0,6.063908311469881,444.4790863054452,18.309401076758505,16.088888244936868,6.674884784051574,9.425426480542942,7.609691706718289,3.0610491897757663,1.3885123856231418,2.181510655180494,0.6044461965797557,1.3401352289792212,0.2428805293975112,0.3315404312360083,-0.5800000000000001,14460.21735317664,2.2174715115771537,4.329441682808623,3.976733662330811,89.27315168472319,5.719716975726273,0.0,4.235526234984602,5.907179729351506,0.0,6.031114512338072,10.104350537360197,4.794537184071822,0.0,0.0,29.633728132540707,5.893957685363079,9.59530989319154,6.173984265668717,24.79066905249,27.868238139638926,0.0,5.309813353288375,11.613674661089352,18.507009944089855,0.0,0.0,0.0,0.0,11.029530329014648,4.794537184071822,0.0,15.929943897949348,16.741519951188074,4.794537184071822,5.893957685363079,24.669852683953117,0.0,4.235526234984602,0.0,0.0,72.19,47.36879220015716,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,15.201594684346363,78.62228883219956,2.214436413454271,19.659121315192742,-0.7336111111111112,-0.7040844671201816,-5.761394557823129,-1.8893438208616777,0.0,-7.324079270597128,0.0,0.6666666666666666,11,3,4,0,0,0,0,0,0,2,2,5,4,0,0,0,0,0.6008000000000002,45.279100000000014,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CID1548943,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,0,13.249690922703637,-4.680738667814337,13.249690922703637,1.1040414152345983,0.5388605597174689,305.4179999999995,278.202,305.19909372400076,122,0,0.293293741662404,-0.5042545920952964,0.5042545920952964,0.293293741662404,1.7272727272727273,2.6363636363636362,3.409090909090909,3.9645673806433344,1455.044409036062,39.687716254269354,37.671958466891546,10.671958466891546,21.27865097667566,18.619172062391506,5.263710176427685,3.164069725238291,3.164069725238291,1.6615359644687846,1.6615359644687846,0.8809351998258785,0.8809351998258785,-1.9699999999999995,1835576548.9281125,3.279507046434004,9.874350582736595,7.1570315426235425,170.8191991203231,15.155484498195637,0.0,12.910865744896011,5.907179729351506,1.4311996572326342,0.0,4.794537184071822,0.0,0.0,0.0,31.850346434325786,42.661021296374805,33.431162928198624,20.745538020584785,50.32101431156282,5.907179729351506,1.4311996572326342,5.309813353288375,5.893957685363079,45.69234352422482,7.037952458882589,35.79485110675801,0.0,11.49902366656781,10.046676307088424,0.0,11.49902366656781,0.0,19.48514003657394,11.291396868387768,5.893957685363079,79.02789923586137,30.231399615061015,1.4118420783282006,0.0,0.0,58.56,117.13512152443617,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,37.11200563981634,214.77735756094106,0.0,13.249690922703637,2.9219141767714456,-1.5769041200634446,-9.428978242121104,-8.79526345279495,-18.38897208206506,-12.044895348114355,-3.4639494152572805,0.5,22,2,4,0,0,0,1,0,1,3,2,4,13,0,0,0,1,3.789600000000003,88.95150000000004,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID5282440,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,1,11.286499675414927,-2.9914962049634664,11.286499675414927,0.30964307751465037,0.8144535753580314,228.2510000000001,216.15499999999997,228.089877624,86,0,0.32782118469453214,-0.4780736044659459,0.4780736044659459,0.32782118469453214,1.6470588235294117,2.4705882352941178,3.1176470588235294,2.8661440829297966,1016.1410771050665,22.419767061838236,20.210923771927643,8.210923771927643,13.282704613664023,10.184530569677623,4.276282279213759,2.670081270690192,2.670081270690192,1.5058739686784295,1.5058739686784295,0.8841869843392148,0.8841869843392148,-2.36,1276442.9940921024,3.5652807965133695,5.115512288924944,3.306932927929089,115.79951475190002,9.675907838898567,1.3707585561702202,0.0,0.0,1.4311996572326342,5.9693052879518484,0.0,9.778515705019029,0.0,0.0,24.16967483065318,17.17897472942956,24.894721851981036,20.010957275668424,24.98168949305145,12.021377033987415,1.4311996572326342,9.551078168738563,0.0,6.496859684315945,0.0,59.99781169567848,0.0,0.0,0.0,0.0,0.0,0.0,20.629191647797622,11.291396868387768,0.0,26.20524710126641,48.870908712284496,0.0,7.4832714032682,0.0,55.12,78.51604841398185,4.794537184071822,0.0,0.0,4.567099647791355,0.0,0.0,0.0,0.0,10.09278671205442,16.509543775105055,93.36821217076226,0.0,14.61208629056663,3.559118380983079,-1.6833294228185092,-1.564486868075207,-6.149346993694936,-2.4007573527598636,-2.9914962049634664,0.0,0.07692307692307693,17,1,4,0,0,0,1,1,2,4,1,4,4,0,0,0,2,2.0292,64.44080000000002,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CID40839,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1,17.240506015173892,-6.573981324770245,17.240506015173892,1.0922757667116456,0.18692292906506017,753.941000000002,698.5009999999999,753.4101491000014,294,0,0.3220104904578991,-0.49634335904773486,0.49634335904773486,0.3220104904578991,1.2,2.1272727272727274,2.9272727272727272,1.9139786391193978,4498.84853631872,86.31459009729413,81.59380601074683,26.593806010746828,48.41327286376919,42.08678453797859,15.020398880087129,12.112439886240074,12.112439886240074,9.4970413423971,9.4970413423971,7.317474158406732,7.317474158406732,-3.9399999999999995,8.932339055173874e+36,9.83548468588429,12.278612274173923,4.51328494130083,399.4978394460925,40.39678045772774,17.244520329630674,9.83657704596829,4.293598971697903,5.907179729351506,5.9693052879518484,19.388893829844598,0.0,0.0,0.0,43.935183849652375,73.84010717637588,128.93628079927973,47.626985095822064,105.79192033639072,28.46679622406797,4.293598971697903,14.776822731930206,17.028665130486132,92.08921916697786,58.43593997047762,70.74293820799035,0.0,5.749511833283905,15.3564896603768,5.687386274683562,5.749511833283905,0.0,129.12726611949694,31.52884316206663,11.308948154759857,135.11986046351828,48.3586557380509,4.235526234984602,10.902924932081056,0.0,164.82,287.2898932652142,46.64687443194549,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214425,43.631954125785136,530.8956390200085,0.0,27.616992107335513,11.555674893324785,-49.256212926198586,-16.810724680526402,-31.630008249629977,-41.28595674894688,-43.32894041509472,-10.006463000272447,0.5813953488372093,55,6,12,1,5,6,2,1,3,10,5,12,14,1,2,3,9,2.732400000000003,208.05949999999947,0,3,0,0,0,1,1,0,0,0,2,2,0,0,0,3,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CID3715,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,1,13.91394479087931,-3.673559920110021,13.91394479087931,0.030210695389266906,0.7678065120522066,357.7929999999998,341.6650000000001,357.0767856720004,128,0,0.3074078016334054,-0.4967429595174039,0.4967429595174039,0.3074078016334054,1.36,2.16,2.84,2.759266558719103,1595.821555134964,31.729168138596737,27.958171230364638,12.714100176383093,18.51668484838825,14.288671646378072,6.7583878289234365,4.495402289451187,4.873366762460414,3.0443553920711084,3.233337628575722,2.0669296930187544,2.1614208112710607,-2.7899999999999996,255739689.1914201,6.179619705449648,6.607181634243952,3.1046664994872564,171.51429200637318,9.84567114490726,5.749511833283905,0.0,0.0,7.33837938658414,5.9693052879518484,14.156174015934997,0.0,0.0,0.0,11.600939890232516,54.712274562635734,28.520029795602678,32.635163639530425,39.99612385560422,34.380349839616926,1.4311996572326342,4.567099647791355,0.0,13.224817018625059,7.037952458882589,64.14039524562685,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,11.600939890232516,28.59034531508451,11.167462085401201,6.851892117295679,42.176746504867594,42.29693095364306,5.022633313741326,12.33412458931369,0.0,68.53,112.93208650580283,9.589074368143644,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,9.84567114490726,33.593517890018454,131.6067187527876,5.78027182219832,26.278593030863494,1.9307071110838818,-4.927687407267434,-4.9365656732670615,-7.577361336399335,-3.673559920110021,-3.6148965988144237,-3.3384420032972892,0.15789473684210525,25,1,5,0,0,0,2,1,3,5,1,6,6,0,0,0,3,3.9273200000000026,95.74730000000002,1,0,0,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
